timestamp,power_status,supply_temp,return_temp,delta_temp_raw,delta_temp_clamped,brine_in_temp,brine_out_temp,outdoor_temp,desired_supply_temp,heat_output_kw,cop,power_input_kw
2025-05-08 11:00:00,0.0,,26.0,,,,,9.0,28.0,0.0,,0.0
2025-05-08 11:30:00,0.0,25.0,25.0,0.0,2.0,4.0,,,,0.0,,0.0
2025-05-08 12:15:00,1.0,28.5,,,,,2.3333333333333335,,,0.0,,0.0
2025-05-08 12:30:00,0.0,30.0,25.0,5.0,5.0,,,,,0.0,,0.0
2025-05-08 13:15:00,0.0,24.0,24.0,0.0,2.0,,,11.0,26.0,0.0,,0.0
2025-05-08 13:30:00,0.0,,,,,,,,25.0,0.0,,0.0
2025-05-08 14:30:00,0.0,23.0,,,,,5.0,12.0,25.0,0.0,,0.0
2025-05-08 15:00:00,0.0,,23.0,,,,,,,0.0,,0.0
2025-05-08 15:45:00,0.0,,,,,,,,,0.0,,0.0
2025-05-08 16:00:00,0.0,,,,,,,,24.0,0.0,,0.0
2025-05-08 16:45:00,0.0,27.666666666666668,25.0,2.666666666666668,2.666666666666668,,3.0,,,0.0,,0.0
2025-05-08 17:00:00,0.0,42.5,38.142857142857146,4.357142857142854,4.357142857142854,4.5,2.0,,,0.0,,0.0
2025-05-08 18:00:00,1.0,,,,,3.5,,,,0.0,,0.0
2025-05-08 18:30:00,0.0,23.0,,,,,,11.0,,0.0,,0.0
2025-05-08 19:15:00,0.0,30.0,25.0,5.0,5.0,,,10.0,27.0,0.0,,0.0
2025-05-08 19:30:00,0.0,,,,,,1.0,,,0.0,,0.0
2025-05-08 20:15:00,1.0,45.22222222222222,40.583333333333336,4.638888888888886,4.638888888888886,4.0,0.6666666666666666,,,10.664805555555548,4.75,2.2452222222222207
2025-05-08 20:30:00,0.0,54.8,49.5,5.299999999999997,5.299999999999997,3.0,0.0,,,0.0,,0.0
2025-05-08 21:30:00,1.0,54.5,51.0,3.5,3.5,2.0,,,,8.0465,4.75,1.694
2025-05-08 22:00:00,0.0,29.333333333333332,,,,3.0,1.0,7.0,,0.0,,0.0
2025-05-08 22:45:00,1.0,,,,,,,,,0.0,,0.0
2025-05-08 23:00:00,0.0,,,,,,,,,0.0,,0.0
2025-05-08 23:45:00,1.0,,,,,,,,,0.0,,0.0
2025-05-09 01:00:00,1.0,,,,,,,,,0.0,,0.0
2025-05-09 02:00:00,1.0,,,,,,,,,0.0,,0.0
2025-05-09 02:30:00,0.0,30.5,,,,,,,,0.0,,0.0
2025-05-09 03:15:00,1.0,,,,,,,,,0.0,,0.0
2025-05-09 04:30:00,1.0,,,,,,,,,0.0,,0.0
2025-05-09 05:30:00,1.0,,,,,,,,,0.0,,0.0
2025-05-09 06:45:00,1.0,56.4,48.833333333333336,7.566666666666663,7.566666666666663,,0.0,,,17.395766666666656,4.75,3.6622666666666643
2025-05-09 08:00:00,1.0,30.5,25.5,5.0,5.0,,,,,11.495,4.75,2.42
2025-05-09 09:00:00,1.0,30.5,25.5,5.0,5.0,,,,,11.495,4.75,2.42
2025-05-09 10:15:00,1.0,30.5,25.5,5.0,5.0,,,,,11.495,4.75,2.42
2025-05-09 11:30:00,1.0,29.0,25.5,3.5,3.5,,2.0,8.0,29.0,8.0465,4.75,1.694
2025-05-09 12:30:00,1.0,,25.5,,,,,,,0.0,,0.0
2025-05-09 13:00:00,0.0,56.5,52.5,4.0,4.0,,,,,0.0,,0.0
2025-05-09 13:45:00,1.0,,25.5,,,,,,,0.0,,0.0
2025-05-09 15:00:00,1.0,,25.5,,,,,9.0,28.0,0.0,,0.0
2025-05-09 16:00:00,1.0,30.0,,,,,,,,0.0,,0.0
2025-05-09 16:30:00,0.0,,,,,,,,,0.0,,0.0
2025-05-09 17:15:00,1.0,,,,,,,,,0.0,,0.0
2025-05-09 18:15:00,1.0,,,,,,,,,0.0,,0.0
2025-05-09 19:30:00,1.0,,,,,,,,,0.0,,0.0
2025-05-09 20:00:00,0.0,30.0,25.0,5.0,5.0,3.0,0.0,7.0,30.0,0.0,,0.0
2025-05-09 20:45:00,1.0,,,,,,,,,0.0,,0.0
2025-05-09 21:45:00,1.0,,,,,,,,,0.0,,0.0
2025-05-09 23:00:00,1.0,55.5,52.5,3.0,3.0,2.0,0.0,,,6.897,4.75,1.452
2025-05-10 00:15:00,1.0,,,,,,,,,0.0,,0.0
2025-05-10 00:30:00,0.0,,,,,3.0,,,,0.0,,0.0
2025-05-10 01:15:00,1.0,,,,,,,,,0.0,,0.0
2025-05-10 02:30:00,1.0,,,,,,,,,0.0,,0.0
2025-05-10 03:45:00,1.0,,,,,,,,,0.0,,0.0
2025-05-10 04:45:00,1.0,,,,,,,,,0.0,,0.0
2025-05-10 06:00:00,1.0,,,,,,,,,0.0,,0.0
2025-05-10 06:30:00,0.0,,,,,,,,,0.0,,0.0
2025-05-10 07:15:00,1.0,,,,,,0.0,8.0,29.0,0.0,,0.0
2025-05-10 08:15:00,1.0,33.2,28.8,4.400000000000002,4.400000000000002,,0.0,,,10.115600000000004,4.75,2.129600000000001
2025-05-10 09:30:00,1.0,,25.0,,,,,,,0.0,,0.0
2025-05-10 10:30:00,0.0,29.0,,,,,,,,0.0,,0.0
2025-05-10 11:00:00,1.0,26.5,25.0,1.5,2.0,,2.0,,,4.598,4.75,0.968
2025-05-10 11:45:00,0.0,,,,,4.0,4.0,,,0.0,,0.0
2025-05-10 12:00:00,0.0,23.0,23.0,0.0,2.0,,,,24.0,0.0,,0.0
2025-05-10 13:00:00,0.0,54.0,48.888888888888886,5.111111111111114,5.111111111111114,4.5,1.0,,,0.0,,0.0
2025-05-10 14:00:00,0.0,,,,,,4.0,,,0.0,,0.0
2025-05-10 14:30:00,0.0,,,,,,,,,0.0,,0.0
2025-05-10 15:15:00,0.0,,,,,,,,,0.0,,0.0
2025-05-10 15:30:00,0.0,,,,,,5.0,13.0,,0.0,,0.0
2025-05-10 16:30:00,1.0,23.5,,,,,,,,0.0,,0.0
2025-05-10 17:30:00,0.0,,,,,,1.0,,25.0,0.0,,0.0
2025-05-10 18:00:00,0.0,26.0,,,,3.0,3.0,,,0.0,,0.0
2025-05-10 18:45:00,0.0,27.5,,,,,2.3333333333333335,,,0.0,,0.0
2025-05-10 19:00:00,0.0,28.0,24.0,4.0,4.0,,,,,0.0,,0.0
2025-05-10 20:00:00,1.0,,,,,,,,27.0,0.0,,0.0
2025-05-10 21:00:00,0.0,,,,,,,,,0.0,,0.0
2025-05-10 21:30:00,0.0,,25.0,,,,0.0,,,0.0,,0.0
2025-05-10 22:15:00,1.0,46.0,40.0,6.0,6.0,,,,,13.794,4.75,2.904
2025-05-10 23:15:00,0.0,,,,,,,,,0.0,,0.0
2025-05-10 23:30:00,0.0,,,,,,,,,0.0,,0.0
2025-05-11 00:30:00,1.0,,,,,,,,,0.0,,0.0
2025-05-11 01:45:00,1.0,,,,,,,,,0.0,,0.0
2025-05-11 02:45:00,0.0,,,,,,,,,0.0,,0.0
2025-05-11 04:00:00,1.0,,,,,,,,,0.0,,0.0
2025-05-11 05:15:00,0.0,,,,,,,,,0.0,,0.0
2025-05-11 06:15:00,1.0,,,,,,,,,0.0,,0.0
2025-05-11 07:30:00,1.0,27.2,,,,,1.5,,,0.0,,0.0
2025-05-11 08:00:00,0.0,41.333333333333336,34.5,6.833333333333336,6.833333333333336,,0.0,10.0,27.0,0.0,,0.0
2025-05-11 08:45:00,1.0,55.5,52.5,3.0,3.0,,,,,6.897,4.75,1.452
2025-05-11 09:00:00,0.0,45.18181818181818,41.0,4.18181818181818,4.18181818181818,,-1.0,,,0.0,,0.0
2025-05-11 09:45:00,1.0,53.5,47.5,6.0,6.0,2.0,,,,13.794,4.75,2.904
2025-05-11 11:00:00,0.0,,,,,,,,,0.0,,0.0
2025-05-11 11:30:00,0.0,,,,,4.0,4.0,12.0,24.0,0.0,,0.0
2025-05-11 12:15:00,0.0,,,,,,,13.0,,0.0,,0.0
2025-05-11 12:30:00,0.0,,,,,,,,,0.0,,0.0
2025-05-11 13:15:00,0.0,,,,,,,,,0.0,,0.0
2025-05-11 13:30:00,0.0,44.42857142857143,39.375,5.053571428571431,5.053571428571431,,3.5,,,0.0,,0.0
2025-05-11 14:30:00,0.0,23.333333333333332,23.5,-0.16666666666666785,2.0,,,,,0.0,,0.0
2025-05-11 15:00:00,0.0,,,,,,,15.0,,0.0,,0.0
2025-05-11 15:30:00,0.0,,,,,5.0,,,,0.0,,0.0
2025-05-11 16:00:00,0.0,22.0,22.0,0.0,2.0,,5.0,,,0.0,,0.0
2025-05-11 16:45:00,0.0,,,,,,,,,0.0,,0.0
2025-05-11 17:00:00,0.0,,,,,,,,,0.0,,0.0
2025-05-11 18:00:00,0.0,,,,,,,13.0,,0.0,,0.0
2025-05-11 18:30:00,0.0,28.0,24.0,4.0,4.0,,2.5,12.0,,0.0,,0.0
2025-05-11 19:00:00,1.0,29.0,,,,,,,,0.0,,0.0
2025-05-11 19:30:00,0.0,28.0,23.0,5.0,5.0,,3.5,11.0,,0.0,,0.0
2025-05-11 20:15:00,1.0,,,,,,1.0,,,0.0,,0.0
2025-05-11 20:30:00,0.0,,,,,3.0,,10.0,27.0,0.0,,0.0
2025-05-11 21:30:00,1.0,,,,,,,,,0.0,,0.0
2025-05-11 22:30:00,1.0,,,,,,,7.0,30.0,0.0,,0.0
2025-05-11 23:45:00,1.0,,,,,,,,,0.0,,0.0
2025-05-12 01:00:00,1.0,,,,,,,,,0.0,,0.0
2025-05-12 02:00:00,1.0,,,,,,,,,0.0,,0.0
2025-05-12 03:15:00,1.0,,,,,,,,,0.0,,0.0
2025-05-12 04:15:00,1.0,,,,,,,,,0.0,,0.0
2025-05-12 04:30:00,0.0,,25.5,,,,,,,0.0,,0.0
2025-05-12 05:30:00,1.0,30.0,,,,,,,,0.0,,0.0
2025-05-12 06:00:00,0.0,31.0,,,,,,,,0.0,,0.0
2025-05-12 06:45:00,1.0,,,,,,,,,0.0,,0.0
2025-05-12 07:45:00,1.0,,,,,,,,,0.0,,0.0
2025-05-12 08:00:00,0.0,,,,,,,9.0,28.0,0.0,,0.0
2025-05-12 09:00:00,1.0,24.0,,,,4.0,,,,0.0,,0.0
2025-05-12 09:30:00,0.0,,,,,,4.0,,,0.0,,0.0
2025-05-12 10:15:00,0.0,,,,,,,,,0.0,,0.0
2025-05-12 10:30:00,0.0,23.0,23.0,0.0,2.0,5.0,,12.0,,0.0,,0.0
2025-05-12 11:15:00,0.0,,,,,,,,,0.0,,0.0
2025-05-12 11:30:00,0.0,,,,,,,14.0,,0.0,,0.0
2025-05-12 12:30:00,0.0,,,,,,,15.0,,0.0,,0.0
2025-05-12 13:00:00,0.0,39.333333333333336,32.0,7.333333333333336,7.333333333333336,,3.0,,,0.0,,0.0
2025-05-12 13:30:00,1.0,48.0,40.714285714285715,7.285714285714285,7.285714285714285,4.0,,17.0,,16.74985714285714,4.75,3.5262857142857142
2025-05-12 14:00:00,0.0,43.333333333333336,32.166666666666664,11.166666666666671,10.0,,,,,0.0,,0.0
2025-05-12 14:45:00,1.0,52.5,49.0,3.5,3.5,,,,,8.0465,4.75,1.694
2025-05-12 16:00:00,1.0,,,,,,4.0,,,0.0,,0.0
2025-05-12 17:00:00,0.0,,,,,5.0,,,,0.0,,0.0
2025-05-12 17:30:00,0.0,51.125,44.9,6.225000000000001,6.225000000000001,4.0,1.5,,,0.0,,0.0
2025-05-12 18:15:00,0.0,,,,,,,17.0,,0.0,,0.0
2025-05-12 18:30:00,0.0,27.666666666666668,,,,,3.0,16.0,,0.0,,0.0
2025-05-12 19:15:00,1.0,55.0,48.5,6.5,6.5,3.0,,,,14.9435,4.75,3.146
2025-05-12 19:30:00,0.0,44.0,37.2,6.799999999999997,6.799999999999997,,0.5,,,0.0,,0.0
2025-05-12 20:30:00,0.0,,,,,,,,,0.0,,0.0
2025-05-12 21:00:00,0.0,,,,,5.0,,12.0,,0.0,,0.0
2025-05-12 21:45:00,1.0,,25.0,,,,,,26.0,0.0,,0.0
2025-05-12 22:00:00,0.0,,,,,,1.0,11.0,,0.0,,0.0
2025-05-12 22:45:00,1.0,,25.0,,,,,,27.0,0.0,,0.0
2025-05-12 23:00:00,0.0,30.0,,,,3.0,1.0,10.0,,0.0,,0.0
2025-05-13 00:00:00,1.0,29.666666666666668,24.5,5.166666666666668,5.166666666666668,,1.5,9.0,28.0,11.878166666666669,4.75,2.500666666666667
2025-05-13 00:30:00,0.0,,,,,,,,,0.0,,0.0
2025-05-13 01:00:00,1.0,,26.0,,,,,,,0.0,,0.0
2025-05-13 02:15:00,1.0,,,,,,,,,0.0,,0.0
2025-05-13 02:30:00,0.0,31.0,,,,,,,,0.0,,0.0
2025-05-13 03:30:00,1.0,,,,,,,,,0.0,,0.0
2025-05-13 04:00:00,0.0,28.666666666666668,25.0,3.666666666666668,3.666666666666668,,1.3333333333333333,9.0,28.0,0.0,,0.0
2025-05-13 04:30:00,1.0,28.0,25.0,3.0,3.0,,3.0,,,6.897,4.75,1.452
2025-05-13 05:00:00,0.0,27.666666666666668,24.5,3.166666666666668,3.166666666666668,,1.3333333333333333,,,0.0,,0.0
2025-05-13 05:45:00,0.0,,,,,4.0,,,,0.0,,0.0
2025-05-13 06:00:00,0.0,24.0,24.0,0.0,2.0,,4.0,10.0,27.0,0.0,,0.0
2025-05-13 07:00:00,1.0,54.0,50.0,4.0,4.0,3.0,0.0,11.0,26.0,9.196,4.75,1.936
2025-05-13 08:00:00,0.0,,,,,,,12.0,,0.0,,0.0
