timestamps,soc,price,action_normalized,battery_power_kw,grid_power_kw,reward,total_cost_cumulative,household_consumption_kwh,grid_cost_term,peak_penalty_term,battery_cost_term,arbitrage_bonus_term,soc_action_penalty_term
2024-06-02 12:00:00+00:00,0.6334559,0.129,0.02195035293698311,-0.21950352936983109,-0.21950352936983109,-2.5923049116100336,420.5911473511808,0.0,0.007078988822177053,0.0,-2.5993839004322106,0.0,0.0
2024-06-02 12:15:00+00:00,0.64233565,-0.109,-0.08225487917661667,0.8225487917661667,0.8225487917661667,-7.74038976771757,420.5687328966051,0.0,0.022414454575628042,0.0,-8.790990212000906,1.0281859897077084,0.0
2024-06-02 12:30:00+00:00,0.66025645,-1.179,-0.16600310802459717,1.6600310802459717,1.6600310802459717,-15.177249158918858,420.07943873570264,0.0,0.48929416090250016,0.0,-17.741582170128822,2.0750388503074646,0.0
2024-06-02 12:45:00+00:00,0.6838959,-2.249,-0.21897590160369873,2.1897590160369873,2.1897590160369873,-19.43465870708227,418.84824672893586,0.0,1.231192006766796,0.0,-23.403049483895302,2.737198770046234,0.0
2024-06-02 13:00:00+00:00,0.7167641,-3.319,-0.3044637441635132,3.044637441635132,3.044637441635132,-26.207477938234806,416.32195881173914,0.0,2.5262879171967505,0.0,-32.53956265747547,3.805796802043915,0.0
2024-06-02 13:15:00+00:00,0.75473905,-4.389,-0.35176774859428406,3.5176774859428406,3.5176774859428406,-29.338309652134775,412.4621871902884,0.0,3.8597716214507822,0.0,-37.59517813101411,4.397096857428551,0.0
2024-06-02 13:30:00+00:00,0.80074894,-4.659750000000001,-0.42619723081588745,4.2619723081588745,4.2619723081588745,-35.25743229251355,407.49725582455255,0.0,4.96493136573583,0.0,-45.54982904344797,5.327465385198593,0.0
2024-06-02 13:45:00+00:00,0.8413368,-4.9305,-0.3759711682796478,3.7597116827964783,3.7597116827964783,-30.847964393384757,402.86294121154555,0.0,4.634314613007009,0.0,-40.18191860988736,4.699639603495598,0.0
2024-06-02 14:00:00+00:00,0.8818939,-5.20125,-0.37568676471710205,3.7568676471710205,3.7568676471710205,-30.57033645771444,397.9778392490835,0.0,4.885101962462068,0.0,-40.15152297914028,4.696084558963776,0.0
2024-06-02 14:15:00+00:00,0.9,-5.472,-0.3777172863483429,1.677200268920513,1.850200268920513,-13.29750357005408,395.4467652812002,0.173,2.531073967883262,0.0,-17.925077874087982,2.0965003361506414,0.0
2024-06-02 14:30:00+00:00,0.9,-5.297000000000001,-0.31643038988113403,0.0,0.173,-99.77090475,395.2176700312002,0.173,0.22909525,0.0,-0.0,0.0,-100.0
2024-06-02 14:45:00+00:00,0.9,-5.122,-0.26704141497612,0.0,0.173,-99.7784735,394.99614353120023,0.173,0.2215265,0.0,-0.0,0.0,-100.0
2024-06-02 15:00:00+00:00,0.9,-4.947,-0.17029574513435364,0.0,0.173,-99.78604225,394.7821857812002,0.173,0.21395774999999997,0.0,-0.0,0.0,-100.0
2024-06-02 15:15:00+00:00,0.9,-4.772,-0.149354487657547,0.0,0.956,-98.859492,393.6416777812002,0.956,1.140508,0.0,-0.0,0.0,-100.0
2024-06-02 15:30:00+00:00,0.9,-3.601,-0.10426279157400131,0.0,0.956,-99.139361,392.7810387812002,0.956,0.8606389999999999,0.0,-0.0,0.0,-100.0
2024-06-02 15:45:00+00:00,0.9,-2.43,-0.044367413967847824,0.0,0.956,-99.41923,392.20026878120024,0.956,0.58077,0.0,-0.0,0.0,-100.0
2024-06-02 16:00:00+00:00,0.9,-1.2590000000000003,-0.09989569336175919,0.0,0.956,-99.699099,391.8993677812002,0.956,0.3009010000000001,0.0,-0.0,0.0,-100.0
2024-06-02 16:15:00+00:00,0.9,-0.088,-0.06481427699327469,0.0,0.919,-99.979782,391.8791497812002,0.919,0.020218,0.0,-0.0,0.0,-100.0
2024-06-02 16:30:00+00:00,0.9,1.283,-0.04255722090601921,0.0,0.919,-100.29476925,392.1739190312002,0.919,-0.29476925,0.0,-0.0,0.0,-100.0
2024-06-02 16:45:00+00:00,0.899582,2.654,0.003494353499263525,-0.03494353499263525,0.8840564650073648,-1.0003764841820146,392.7604904957326,0.919,-0.5865714645323865,0.0,-0.413805019649628,0.0,0.0
2024-06-02 17:00:00+00:00,0.89764524,4.0249999999999995,0.01619167998433113,-0.1619167998433113,0.7570832001566887,-2.6792507577758284,393.52230546589027,0.919,-0.761814970157668,0.0,-1.9174357876181602,0.0,0.0
2024-06-02 17:15:00+00:00,0.8963004,5.396,0.011242887005209923,-0.11242887005209923,-0.11242887005209923,-1.1797279680745774,393.37063892019,0.0,0.15166654570028185,0.0,-1.3313945137748593,0.0,0.0
2024-06-02 17:30:00+00:00,0.89676183,7.9567499999999995,-0.004274668637663126,0.04274668637663126,0.04274668637663126,-0.4884530268862727,393.4556700943968,0.0,-0.08503117420681519,0.0,-0.4568552106502466,0.053433357970789075,0.0
2024-06-02 17:45:00+00:00,0.9,10.517499999999998,-0.08662658929824829,0.299956033720928,0.299956033720928,-3.6195319644062227,394.2443669905618,0.0,-0.788696896164965,0.0,-3.2057801103924177,0.37494504215116,0.0
2024-06-02 18:00:00+00:00,0.9,13.078249999999999,-0.12554295361042023,0.0,0.0,-100.0,394.2443669905618,0.0,-0.0,0.0,-0.0,0.0,-100.0
2024-06-02 18:15:00+00:00,0.9,15.639,-0.039449263364076614,0.0,0.069,-100.26977275,394.5141397405618,0.069,-0.26977275,0.0,-0.0,0.0,-100.0
2024-06-02 18:30:00+00:00,0.9,21.40675,-0.031153002753853798,0.0,0.069,-100.3692664375,394.8834061780618,0.069,-0.3692664375,0.0,-0.0,0.0,-100.0
2024-06-02 18:45:00+00:00,0.9,27.174500000000002,-0.055743586272001266,0.0,0.069,-100.468760125,395.35216630306184,0.069,-0.4687601250000001,0.0,-0.0,0.0,-100.0
2024-06-02 19:00:00+00:00,0.9,32.94225,-0.03463787958025932,0.0,0.069,-100.5682538125,395.92042011556185,0.069,-0.5682538125000001,0.0,-0.0,0.0,-100.0
2024-06-02 19:15:00+00:00,0.89240134,38.71,0.06352471560239792,-0.6352471560239792,-0.6352471560239792,-1.375059337335589,389.7728157631398,0.0,6.147604352422059,0.0,-7.522663689757648,0.0,0.0
2024-06-02 19:30:00+00:00,0.88057923,40.72375,0.09883299469947815,-0.9883299469947815,-0.9883299469947815,-1.6417818473112824,379.71069034340763,0.0,10.062125419732183,0.0,-11.703907267043466,0.0,0.0
2024-06-02 19:45:00+00:00,0.86581665,42.7375,0.12341506034135818,-1.2341506034135818,-1.2341506034135818,-1.4288135028664826,366.52456249006065,0.0,13.186127853346989,0.0,-14.614941356213471,0.0,0.0
2024-06-02 20:00:00+00:00,0.85045624,44.75125,0.12841323018074036,-1.2841323018074036,-1.2841323018074036,-0.8401984720098739,352.157931072246,0.0,14.366631417814641,0.0,-15.206829889824515,0.0,0.0
2024-06-02 20:15:00+00:00,0.8373324,46.765,0.10971470177173615,-1.0971470177173615,0.30685298228263846,-16.580025402080654,355.7454260013579,1.404,-3.587494929111897,0.0,-12.992530472968756,0.0,0.0
2024-06-02 20:30:00+00:00,0.82218754,47.383250000000004,0.1266113817691803,-1.266113817691803,0.13788618230819694,-16.626826966208753,357.3787998633216,1.404,-1.6333738619637181,0.0,-14.993453104245035,0.0,0.0
2024-06-02 20:45:00+00:00,0.803432,48.0015,0.15679655969142914,-1.5679655969142914,-0.16396559691429147,-16.6003649975989,355.4111512132513,1.404,1.9676486500703405,0.0,-18.56801364766924,0.0,0.0
2024-06-02 21:00:00+00:00,0.77671736,48.619749999999996,0.2233341634273529,-2.233341634273529,-0.8293416342735291,-16.36687099091761,345.33055548250866,1.404,10.080595730742603,0.0,-26.447466721660213,0.0,0.0
2024-06-02 21:15:00+00:00,0.7556382,49.238,0.17622223496437073,-1.7622223496437073,5.398777650356292,-87.57391208010367,411.78680896956945,7.161,-66.45625348706078,-0.2492360314726827,-20.86842256157022,0.0,0.0
2024-06-02 21:30:00+00:00,0.745607,47.2215,0.08386028558015823,-0.8386028558015823,6.322397144198417,-85.39559069370256,486.42507815576084,7.161,-74.6382691861914,-0.8264982151240108,-9.93082329238716,0.0,0.0
2024-06-02 21:45:00+00:00,0.73512393,45.205,0.08763846755027771,-0.8763846755027771,6.2846153244972225,-82.20513309210736,557.4490870917351,7.161,-71.02400893597424,-0.802884577810764,-10.378239578322361,0.0,0.0
2024-06-02 22:00:00+00:00,0.7234848,43.1885,0.09730306267738342,-0.9730306267738342,6.187969373226165,-79.07749078369315,624.2613659106297,7.161,-66.81227881889455,-0.7424808582663533,-11.522731106532248,0.0,0.0
2024-06-02 22:15:00+00:00,0.71619654,41.172,0.0609300322830677,-0.609300322830677,3.238699677169323,-40.5513343369408,657.5973016877335,3.848,-33.335935777103835,0.0,-7.215398559836965,0.0,0.0
2024-06-02 22:30:00+00:00,0.7070116,34.698499999999996,0.07678642123937607,-0.7678642123937607,3.080135787606239,-35.812151737542514,684.3163245942973,3.848,-26.71902290656377,0.0,-9.093128830978745,0.0,0.0
2024-06-02 22:45:00+00:00,0.70814836,28.224999999999998,-0.010530205443501472,0.10530205443501472,3.9533020544350146,-29.02090332838129,712.2118122159044,3.848,-27.89548762160707,0.0,-1.1254157067742199,0.0,0.0
2024-06-02 23:00:00+00:00,0.71075577,21.7515,-0.024152865633368492,0.24152865633368492,4.089528656333685,-24.819683156626795,734.4501578579649,3.848,-22.238345642060537,0.0,-2.5813375145662576,0.0,0.0
2024-06-02 23:15:00+00:00,0.7149734,15.278,-0.039068665355443954,0.39068665355443954,2.5366866535544395,-13.375979966171204,744.1390325312161,2.146,-9.688874673251181,0.0,-4.175463609863073,0.48835831694304943,0.0
2024-06-02 23:30:00+00:00,0.71776366,14.392,-0.02584684081375599,0.2584684081375599,2.40446840813756,-11.090572934277162,752.790309863695,2.146,-8.65127733247894,0.0,-2.7623811119701713,0.32308551017194986,0.0
2024-06-02 23:45:00+00:00,0.7225013,13.506,-0.04388504847884178,0.4388504847884178,2.5848504847884177,-12.869399112078785,761.5180575255831,2.146,-8.727747661888092,0.0,-4.690214556176215,0.5485631059855223,0.0
2024-06-03 00:00:00+00:00,0.73818725,12.620000000000001,-0.14530149102210999,1.4530149102210999,3.5990149102210998,-25.0677202569592,772.8729495673307,2.146,-11.35489204174757,0.0,-15.529096852988005,1.8162686377763748,0.0
2024-06-03 00:15:00+00:00,0.75405353,11.734,-0.14697220921516418,1.4697220921516418,2.812722092151642,-22.12162250200796,781.1240698246576,1.343,-8.251120257326841,0.0,-15.707654859870672,1.8371526151895523,0.0
2024-06-03 00:30:00+00:00,0.7617686,11.39575,-0.07146533578634262,0.7146533578634262,2.057653357863426,-12.60666687805412,786.9861956378757,1.343,-5.862125813218035,0.0,-7.637857762165368,0.8933166973292828,0.0
2024-06-03 00:45:00+00:00,0.76570183,11.057500000000001,-0.036434564739465714,0.36434564739465714,1.707345647394657,-8.158255671303682,791.7059392618922,1.343,-4.719743624016606,0.0,-3.893944106530398,0.4554320592433214,0.0
2024-06-03 01:00:00+00:00,0.7675274,10.71925,-0.01691064052283764,0.1691064052283764,1.5121064052283764,-5.648103345403871,795.7581009079533,1.343,-4.0521616460610685,0.0,-1.8073247058782727,0.21138300653547049,0.0
2024-06-03 01:15:00+00:00,0.7727342,10.381,-0.04823123663663864,0.4823123663663864,1.6263123663663863,-8.772510126395137,799.9787880767657,1.144,-4.220687168812364,0.0,-5.154713415540755,0.602890457957983,0.0
2024-06-03 01:30:00+00:00,0.7913951,10.1225,-0.17285890877246857,1.7285890877246857,2.872589087724686,-23.583005275525004,807.248233836889,1.144,-7.269445760123284,0.0,-18.474295875057578,2.160736359655857,0.0
2024-06-03 01:45:00+00:00,0.82709986,9.864,-0.33073902130126953,3.3073902130126953,4.451390213012695,-42.19062340059662,818.2253621021782,1.144,-10.977128265289307,0.0,-35.34773290157318,4.134237766265869,0.0
2024-06-03 02:00:00+00:00,0.86523366,9.6055,-0.3532394468784332,3.5323944687843323,4.676394468784332,-44.56674956662911,829.4551388696552,1.144,-11.229776767476976,0.0,-37.75246588513255,4.415493085980415,0.0
2024-06-03 02:15:00+00:00,0.9,9.347,-0.37695997953414917,3.2204585932092002,4.2664585932092,-40.362725091093424,839.4247859873368,1.046,-9.969647117681598,0.0,-34.41865121492333,4.0255732415115,0.0
2024-06-03 02:30:00+00:00,0.9,9.16025,-0.3024277687072754,0.0,1.046,-102.395405375,841.8201913623368,1.046,-2.395405375,0.0,-0.0,0.0,-100.0
2024-06-03 02:45:00+00:00,0.9,8.9735,-0.19941888749599457,0.0,1.046,-102.34657025,844.1667616123368,1.046,-2.34657025,0.0,-0.0,0.0,-100.0
2024-06-03 03:00:00+00:00,0.9,8.78675,-0.24802464246749878,0.0,1.046,-102.297735125,846.4644967373368,1.046,-2.297735125,0.0,-0.0,0.0,-100.0
2024-06-03 03:15:00+00:00,0.9,8.6,-0.24187614023685455,0.0,0.909,-101.95435,848.4188467373368,0.909,-1.95435,0.0,-0.0,0.0,-100.0
2024-06-03 03:30:00+00:00,0.9,8.874749999999999,-0.18432125449180603,0.0,0.909,-102.0167869375,850.4356336748368,0.909,-2.0167869374999996,0.0,-0.0,0.0,-100.0
2024-06-03 03:45:00+00:00,0.9,9.1495,-0.08452241122722626,0.0,0.909,-102.079223875,852.5148575498368,0.909,-2.079223875,0.0,-0.0,0.0,-100.0
2024-06-03 04:00:00+00:00,0.9,9.42425,-0.07183042168617249,0.0,0.909,-102.1416608125,854.6565183623369,0.909,-2.1416608125,0.0,-0.0,0.0,-100.0
2024-06-03 04:15:00+00:00,0.9,9.699,-0.0063829426653683186,0.0,0.807,-101.95677325,856.6132916123369,0.807,-1.9567732500000001,0.0,-0.0,0.0,-100.0
2024-06-03 04:30:00+00:00,0.9,9.92725,-0.07035785168409348,0.0,0.807,-102.0028226875,858.6161142998369,0.807,-2.0028226875,0.0,-0.0,0.0,-100.0
2024-06-03 04:45:00+00:00,0.9,10.1555,-0.14758190512657166,0.0,0.807,-102.048872125,860.6649864248369,0.807,-2.048872125,0.0,-0.0,0.0,-100.0
2024-06-03 05:00:00+00:00,0.9,10.38375,-0.21344903111457825,0.0,0.807,-102.0949215625,862.7599079873369,0.807,-2.0949215625,0.0,-0.0,0.0,-100.0
2024-06-03 05:15:00+00:00,0.9,10.612,-0.23994207382202148,0.0,0.692,-101.835876,864.5957839873369,0.692,-1.8358759999999998,0.0,-0.0,0.0,-100.0
2024-06-03 05:30:00+00:00,0.9,11.4285,-0.16740752756595612,0.0,0.692,-101.9771305,866.5729144873369,0.692,-1.9771305,0.0,-0.0,0.0,-100.0
2024-06-03 05:45:00+00:00,0.9,12.245000000000001,-0.14976678788661957,0.0,0.692,-102.118385,868.6912994873369,0.692,-2.118385,0.0,-0.0,0.0,-100.0
2024-06-03 06:00:00+00:00,0.9,13.0615,-0.14156781136989594,0.0,0.692,-102.2596395,870.9509389873369,0.692,-2.2596395,0.0,-0.0,0.0,-100.0
2024-06-03 06:15:00+00:00,0.9,13.878,-0.152762770652771,0.0,0.013,-100.0451035,870.9960424873369,0.013,-0.0451035,0.0,-0.0,0.0,-100.0
2024-06-03 06:30:00+00:00,0.89848405,18.832250000000002,0.012673553079366684,-0.12673553079366684,-0.11373553079366684,-0.9653415087935336,870.4605684998896,0.013,0.5354739874472582,0.0,-1.5008154962407918,0.0,0.0
2024-06-03 06:45:00+00:00,0.8868003,23.7865,0.09767583757638931,-0.9767583757638931,-0.9637583757638931,-5.835765851190194,864.7294588486127,0.013,5.731109651276961,0.0,-11.566875502467155,0.0,0.0
2024-06-03 07:00:00+00:00,0.8739863,28.74075,0.10712511837482452,-1.0712511837482452,-1.0582511837482453,-5.082136103901124,857.1257256712846,0.013,7.603733177328095,0.0,-12.68586928122922,0.0,0.0
2024-06-03 07:15:00+00:00,0.86070716,33.695,0.11101378500461578,-1.1101378500461578,-1.0941378500461578,-3.929625562536076,847.9089819569583,0.016,9.216743714326322,0.0,-13.146369276862398,0.0,0.0
2024-06-03 07:30:00+00:00,0.8266122,43.12225,0.28503409028053284,-2.8503409028053284,-2.8343409028053284,-3.198247757905939,817.353192707959,0.016,30.555789248999268,0.0,-33.75403700690521,0.0,0.0
2024-06-03 07:45:00+00:00,0.7858117,52.549499999999995,0.3410915732383728,-3.410915732383728,-3.394915732383728,12.73514725403458,772.7529116382343,0.016,44.60028106972467,0.0,-40.39242314664941,8.52728933095932,0.0
2024-06-03 08:00:00+00:00,0.7273874,61.976749999999996,0.48842716217041016,-4.884271621704102,-4.8682716217041015,29.800533683797767,697.3229983306219,0.016,75.42991330761241,0.0,-57.8400586780749,12.210679054260254,0.0
2024-06-03 08:15:00+00:00,0.68036145,71.404,0.3931373357772827,-3.931373357772827,-3.931373357772827,33.451642072514474,627.1440525210191,0.0,70.17894580960274,0.0,-46.55573713152033,9.828433394432068,0.0
2024-06-03 08:30:00+00:00,0.63519007,70.208,0.3776323199272156,-3.7763231992721558,-3.7763231992721558,31.003215958319203,560.8620277273943,0.0,66.28202479362487,0.0,-44.71961683348606,9.44080799818039,0.0
2024-06-03 08:45:00+00:00,0.59270644,69.012,0.3551633059978485,-3.551633059978485,-3.551633059978485,28.096595281378214,499.5857025435855,0.0,61.2763251838088,0.0,-42.0588125523768,8.879082649946213,0.0
2024-06-03 09:00:00+00:00,0.55232394,67.816,0.33759763836860657,-3.3759763836860657,-3.3759763836860657,25.697576866683207,442.3493989345719,0.0,57.23630360901356,0.0,-39.97866770154552,8.439940959215164,0.0
