timestamp,battery_flow
2025-05-18 09:00:00+02:00,-0.0051538461538461
2025-05-18 10:00:00+02:00,-0.0052568807339449
2025-05-18 11:00:00+02:00,-0.0053738317757009
2025-05-18 12:00:00+02:00,-0.0051944444444444
2025-05-18 13:00:00+02:00,-0.0052990654205607
2025-05-18 14:00:00+02:00,-3.4325098039215685
2025-05-18 15:00:00+02:00,-4.955247706422019
2025-05-18 16:00:00+02:00,-0.1490727272727272
2025-05-18 17:00:00+02:00,-0.0050181818181818
2025-05-18 18:00:00+02:00,-0.005254716981132
2025-05-18 19:00:00+02:00,-0.0047941176470588
2025-05-18 20:00:00+02:00,-0.0051588785046728
2025-05-18 21:00:00+02:00,-0.0049523809523809
2025-05-18 22:00:00+02:00,-0.0052454545454545
2025-05-18 23:00:00+02:00,-0.0049454545454545
2025-05-19 00:00:00+02:00,-0.0051666666666666
2025-05-19 01:00:00+02:00,-0.0054509803921568
2025-05-19 02:00:00+02:00,-0.0056203703703703
2025-05-19 03:00:00+02:00,-0.0057027027027027
2025-05-19 04:00:00+02:00,-0.0054903846153846
2025-05-19 05:00:00+02:00,-0.0055192307692307
2025-05-19 06:00:00+02:00,-0.0056396396396396
2025-05-19 07:00:00+02:00,-0.004287037037037
2025-05-19 08:00:00+02:00,-0.0056388888888888
2025-05-19 09:00:00+02:00,-0.0051730769230769
2025-05-19 10:00:00+02:00,-0.0047731958762886
2025-05-19 11:00:00+02:00,-0.0049196428571428
2025-05-19 12:00:00+02:00,-0.0049816513761467
2025-05-19 13:00:00+02:00,-0.0046116504854368
2025-05-19 14:00:00+02:00,-0.0054
2025-05-19 15:00:00+02:00,-0.0052718446601941
2025-05-19 16:00:00+02:00,-0.0054509803921568
2025-05-19 17:00:00+02:00,-0.2846728971962616
2025-05-19 18:00:00+02:00,-0.4396181818181818
2025-05-19 19:00:00+02:00,-0.0049245283018867
2025-05-19 20:00:00+02:00,0.3942589285714286
2025-05-19 21:00:00+02:00,1.7322477876106197
2025-05-19 22:00:00+02:00,1.976094827586207
2025-05-19 23:00:00+02:00,2.389603448275862
2025-05-20 00:00:00+02:00,1.1321858407079646
2025-05-20 01:00:00+02:00,1.1203859649122807
2025-05-20 02:00:00+02:00,1.30951724137931
2025-05-20 03:00:00+02:00,1.5247043478260869
2025-05-20 04:00:00+02:00,1.2666521739130434
2025-05-20 05:00:00+02:00,0.6712695652173913
2025-05-20 06:00:00+02:00,0.3026869565217391
2025-05-20 07:00:00+02:00,-0.5729203539823009
2025-05-20 08:00:00+02:00,-2.8164038461538463
2025-05-20 09:00:00+02:00,-1.7575398230088497
2025-05-20 10:00:00+02:00,-2.6021061946902653
2025-05-20 11:00:00+02:00,-1.3591120689655172
2025-05-20 12:00:00+02:00,-4.856206896551724
2025-05-20 13:00:00+02:00,-2.8619122807017545
2025-05-20 14:00:00+02:00,-0.0057727272727272
2025-05-20 15:00:00+02:00,1.029577981651376
2025-05-20 16:00:00+02:00,-1.2462
2025-05-20 17:00:00+02:00,0.2652222222222222
2025-05-20 18:00:00+02:00,-0.4803652173913043
2025-05-20 19:00:00+02:00,-0.0049010989010989
2025-05-20 20:00:00+02:00,1.13325
2025-05-20 21:00:00+02:00,1.370921739130435
2025-05-20 22:00:00+02:00,2.246572649572649
2025-05-20 23:00:00+02:00,1.5716754385964913
2025-05-21 00:00:00+02:00,1.149
2025-05-21 01:00:00+02:00,1.6671304347826088
2025-05-21 02:00:00+02:00,1.4658086956521739
2025-05-21 03:00:00+02:00,1.5859469026548672
2025-05-21 04:00:00+02:00,1.541198275862069
2025-05-21 05:00:00+02:00,1.8945357142857144
2025-05-21 06:00:00+02:00,2.1863534482758618
2025-05-21 07:00:00+02:00,0.4952857142857143
2025-05-21 08:00:00+02:00,-0.055587719298245616
2025-05-21 09:00:00+02:00,0.08596491228070176
2025-05-21 10:00:00+02:00,-0.6294811320754717
2025-05-21 11:00:00+02:00,-3.2031891891891893
2025-05-21 12:00:00+02:00,-0.912091743119266
2025-05-21 13:00:00+02:00,-2.2525555555555563
2025-05-21 14:00:00+02:00,-2.326122641509434
2025-05-21 15:00:00+02:00,-1.3463739130434782
2025-05-21 16:00:00+02:00,-0.9995398230088496
2025-05-21 17:00:00+02:00,0.8576724137931034
2025-05-21 18:00:00+02:00,1.5883478260869566
2025-05-21 19:00:00+02:00,2.2866754385964914
2025-05-21 20:00:00+02:00,2.203313043478261
2025-05-21 21:00:00+02:00,2.8409649122807017
2025-05-21 22:00:00+02:00,-0.005415094339622642
2025-05-21 23:00:00+02:00,-0.005578431372549019
2025-05-22 00:00:00+02:00,-0.0059191919191919195
2025-05-22 01:00:00+02:00,-0.005565656565656565
